#GeneID,Symbol,GeneInfo,# elements 1,casTLE Effect 1,casTLE Score 1,# elements 2,casTLE Effect 2,casTLE Score 2,Combo casTLE Effect,Combo casTLE Score,casTLE p-value,Minimum Effect Estimate,Maximum Effect Estimate
ENSG00000133317,LGALS12,"lectin, galactoside-binding, soluble, 12",10,0,0,10,0,0,0,0,0.863,-1.2,1.9
ENSG00000108669,CYTH1,cytohesin 1,10,0,0,10,0,0,0,0,0.863,-1.4,1.7
ENSG00000071794,HLTF,helicase-like transcription factor,10,0,0,10,-0.3,0.671,0,0,0.863,-1.8,1.2
ENSG00000130595,TNNT3,"troponin T type 3 (skeletal, fast)",10,-0.7,1.35,10,-0.1,0.035,0,0,0.863,-2,0.8
ENSG00000168158,OR2C1,"olfactory receptor, family 2, subfamily C, member 1",10,0.3,1.01,10,0,0,0,0,0.863,-1.2,1.7
ENSG00000186529,CYP4F3,"cytochrome P450, family 4, subfamily F, polypeptide 3",10,0,0,10,-0.1,0.0184,0,0,0.863,-1.8,1.2
ENSG00000167618,LAIR2,leukocyte-associated immunoglobulin-like receptor 2,10,0.2,0.136,10,-0.6,0.948,0,0,0.863,-1.9,1
ENSG00000120913,PDLIM2,PDZ and LIM domain 2 (mystique),10,-0.1,0.247,10,0,0,0,0,0.863,-2,0.8
ENSG00000214167,AC005544.1,N/A,10,0,0,10,0,0,0,0,0.863,-1.5,1.6
ENSG00000211766,TRBJ2-2P,T cell receptor beta joining 2-2P (non-functional),6,0,0,6,0,0,0,0,0.863,-1.6,1.8
ENSG00000145332,KLHL8,kelch-like family member 8,10,0.1,0.355,10,0,0,0,0,0.863,-1.8,1.1
ENSG00000212123,PRR22,proline rich 22,10,0,0,10,0,0,0,0,0.863,-1.8,1.2
ENSG00000145246,ATP10D,"ATPase, class V, type 10D",10,0,0,10,0.2,1.24,0,0,0.863,-1.9,1.1
ENSG00000118508,RAB32,"RAB32, member RAS oncogene family",10,0.1,0.363,10,0,0,0,0,0.863,-1.2,1.8
ENSG00000269753,AL589739.1,N/A,1,0,0,1,0.1,0.128,0,0,0.863,-1.8,2
ENSG00000133027,PEMT,phosphatidylethanolamine N-methyltransferase,10,0,0,10,-0.1,0.314,0,0,0.863,-1.6,1.4
ENSG00000124593,PRICKLE4,prickle homolog 4 (Drosophila),10,0,0,10,-0.1,0.0872,0,0,0.863,-1.3,1.7
ENSG00000214756,METTL12,methyltransferase like 12,10,0.1,0.0763,10,-0.5,0.103,0,0,0.863,-2,1
ENSG00000007933,FMO3,flavin containing monooxygenase 3,10,-0.1,0.136,10,0.1,0.246,0,0,0.863,-1.9,1
ENSG00000179168,GGN,gametogenetin,10,-0.1,0.2,10,-0.5,0.598,0,0,0.863,-2,0.7
ENSG00000106537,TSPAN13,tetraspanin 13,10,0.9,0.978,10,0,0,0,0,0.863,-0.9,2
ENSG00000092841,MYL6,"myosin, light chain 6, alkali, smooth muscle and non-muscle",10,0,0,10,-0.1,0.533,0,0,0.863,-1.6,1.4
ENSG00000164402,8-Sep,septin 8,10,0.1,0.447,10,-0.1,0.388,0,0,0.863,-1.2,1.7
ENSG00000253857,RP11-386G21.2,N/A,10,0.1,0.214,10,-1.3,1.89,0,0,0.863,-2,1.1
ENSG00000138449,SLC40A1,"solute carrier family 40 (iron-regulated transporter), member 1",10,0,0,10,0,0,0,0,0.863,-1.7,1.3
ENSG00000128284,APOL3,"apolipoprotein L, 3",10,0,0,10,0,0,0,0,0.863,-1.5,1.5
ENSG00000132004,FBXW9,F-box and WD repeat domain containing 9,10,0,0,10,-0.1,0.01,0,0,0.863,-1.3,1.7
ENSG00000101160,CTSZ,cathepsin Z,10,0.1,0.267,10,0,0,0,0,0.863,-1.5,1.4
ENSG00000145495,6-Mar,"membrane-associated ring finger (C3HC4) 6, E3 ubiquitin protein ligase",9,-0.7,1.09,9,0.2,1.38,0,0,0.863,-2,1
ENSG00000006025,OSBPL7,oxysterol binding protein-like 7,10,-0.3,0.132,10,0.1,0.243,0,0,0.863,-1.5,1.4
ENSG00000197409,HIST1H3D,"histone cluster 1, H3d",10,0,0,10,0,0,0,0,0.863,-1.2,1.8
ENSG00000175895,PLEKHF2,"pleckstrin homology domain containing, family F (with FYVE domain) member 2",10,0,0,10,0,0,0,0,0.863,-1.4,1.7
ENSG00000242766,IGKV1D-17,immunoglobulin kappa variable 1D-17,10,0,0,10,0,0,0,0,0.863,-1.3,1.7
ENSG00000140859,KIFC3,kinesin family member C3,10,0,0,10,0,0,0,0,0.863,-1.4,1.7
ENSG00000180708,OR10K2,"olfactory receptor, family 10, subfamily K, member 2",10,0,0,10,-1.1,1.68,0,0,0.863,-2,0.6
ENSG00000092421,SEMA6A,"sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6A",10,0,0,10,0,0,0,0,0.863,-1.6,1.5
ENSG00000261740,RP11-345J4.5,N/A,3,-0.1,0.16,3,0,0,0,0,0.863,-2,1.6
ENSG00000145321,GC,group-specific component (vitamin D binding protein),10,-0.2,1.09,10,0.1,0.539,0,0,0.863,-1.5,1.3
ENSG00000211951,IGHV2-26,immunoglobulin heavy variable 2-26,10,0.1,0.185,10,0,0,0,0,0.863,-1.6,1.5
ENSG00000125255,SLC10A2,"solute carrier family 10 (sodium/bile acid cotransporter), member 2",10,0,0,10,-1.1,1.76,0,0,0.863,-2,0.9
ENSG00000211844,TRAJ45,T cell receptor alpha joining 45,4,-0.1,0.00869,4,0,0,0,0,0.863,-1.9,1.6
ENSG00000146122,DAAM2,dishevelled associated activator of morphogenesis 2,10,0,0,10,-0.2,0.574,0,0,0.863,-1.7,1.2
ENSG00000115159,GPD2,glycerol-3-phosphate dehydrogenase 2 (mitochondrial),10,0,0,10,0,0,0,0,0.863,-1.7,1.2
ENSG00000130038,EFCAB4B,N/A,10,0,0,10,-0.2,1.15,0,0,0.863,-1.4,1.5
ENSG00000130208,APOC1,apolipoprotein C-I,10,0,0,10,-0.1,0.17,0,0,0.863,-1.4,1.6
ENSG00000180475,OR10Q1,"olfactory receptor, family 10, subfamily Q, member 1",10,0,0,10,0.3,1.1,0,0,0.863,-1.1,1.7
ENSG00000121769,FABP3,"fatty acid binding protein 3, muscle and heart (mammary-derived growth inhibitor)",10,0.3,0.121,10,0,0,0,0,0.863,-1.5,1.6
ENSG00000257767,RP11-162P23.2,N/A,4,0.2,0.379,4,0,0,0,0,0.863,-1.5,2
ENSG00000159176,CSRP1,cysteine and glycine-rich protein 1,10,0,0,10,0,0,0,0,0.863,-2,0.8
ENSG00000158286,RNF207,ring finger protein 207,10,0,0,10,0,0,0,0,0.863,-1.7,1.4
ENSG00000127990,SGCE,"sarcoglycan, epsilon",10,0,0,10,0,0,0,0,0.863,-1.6,1.4
ENSG00000187811,AP000867.1,N/A,10,0.8,0.669,10,0,0,0,0,0.863,-0.7,2
ENSG00000138744,NAAA,N-acylethanolamine acid amidase,10,0,0,10,0,0,0,0,0.863,-1.5,1.6
ENSG00000211764,TRBJ2-1,T cell receptor beta joining 2-1,4,0,0,4,0,0,0,0,0.863,-1.8,1.7
ENSG00000120436,GPR31,G protein-coupled receptor 31,10,0.1,0.41,10,0,0,0,0,0.863,-1.5,1.6
ENSG00000158710,TAGLN2,transgelin 2,10,0,0,10,0,0,0,0,0.863,-1.5,1.6
ENSG00000105808,RASA4,RAS p21 protein activator 4,7,0.4,0.626,7,0,0,0,0,0.863,-1.3,1.9
ENSG00000129116,PALLD,"palladin, cytoskeletal associated protein",10,-0.2,1.35,10,0,0,0,0,0.863,-1.8,1.1
ENSG00000102048,ASB9,ankyrin repeat and SOCS box containing 9,10,0.1,0.474,10,0,0,0,0,0.863,-1.5,1.5
ENSG00000110047,EHD1,EH-domain containing 1,10,0,0,10,0,0,0,0,0.863,-2,1
ENSG00000060566,CREB3L3,cAMP responsive element binding protein 3-like 3,10,0,0,10,-0.1,0.426,0,0,0.863,-1.9,1.2
ENSG00000136274,NACAD,NAC alpha domain containing,9,0,0,9,0,0,0,0,0.863,-1.6,1.6
ENSG00000235978,AC018816.3,N/A,10,0.2,0.185,10,0,0,0,0,0.863,-1.4,1.6
ENSG00000143570,SLC39A1,"solute carrier family 39 (zinc transporter), member 1",10,-0.4,1.16,10,0,0,0,0,0.863,-1.9,0.9
ENSG00000196136,SERPINA3,"serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 3",10,1.2,3.02,10,0,0,0,0,0.863,-0.5,2
ENSG00000151790,TDO2,"tryptophan 2,3-dioxygenase",10,-0.1,5.39E-05,10,0,0,0,0,0.863,-1.6,1.5
ENSG00000105778,AVL9,AVL9 homolog (S. cerevisiase),10,0.3,0.838,10,0,0,0,0,0.863,-1.3,1.7
ENSG00000178996,SNX18,sorting nexin 18,10,0,0,10,0,0,0,0,0.863,-1.5,1.6
ENSG00000115363,EVA1A,eva-1 homolog A (C. elegans),10,-0.2,0.397,10,0,0,0,0,0.863,-1.9,1.1
ENSG00000125363,AMELX,"amelogenin, X-linked",10,0,0,10,0,0,0,0,0.863,-1.6,1.5
ENSG00000269559,AC093677.1,N/A,9,0,0,9,0,0,0,0,0.863,-2,1.1
ENSG00000268702,AL049829.1,N/A,6,0,0,5,-0.3,0.362,0,0,0.863,-2,1.3
ENSG00000135114,OASL,2'-5'-oligoadenylate synthetase-like,10,-0.1,0.0857,10,0.1,0.0695,0,0,0.863,-1.6,1.3
ENSG00000270149,RP11-544M22.13,N/A,10,0.3,0.303,10,0,0,0,0,0.863,-0.9,2
ENSG00000172381,OR6Q1,"olfactory receptor, family 6, subfamily Q, member 1",10,0,0,10,-0.3,0.419,0,0,0.863,-1.7,1.2
ENSG00000268403,AC132192.1,N/A,10,0,0,10,0,0,0,0,0.863,-1.6,1.6
ENSG00000167077,MEI1,meiosis inhibitor 1,10,-0.1,0.256,10,0,0,0,0,0.863,-1.5,1.4
ENSG00000254531,AP001816.1,N/A,10,0.1,0.13,10,0,0,0,0,0.863,-1.7,1.3
ENSG00000178222,RNF212,ring finger protein 212,10,-0.1,0.706,10,0.2,1.05,0,0,0.863,-1.4,1.5
ENSG00000174032,SLC25A30,"solute carrier family 25, member 30",10,0,0,10,0,0,0,0,0.863,-1.5,1.5
ENSG00000152086,TUBA3E,"tubulin, alpha 3e",10,0,0,10,0,0,0,0,0.863,-1.3,1.7
ENSG00000221882,OR3A2,"olfactory receptor, family 3, subfamily A, member 2",10,0,0,10,0,0,0,0,0.863,-1.3,1.7
ENSG00000100934,SEC23A,Sec23 homolog A (S. cerevisiae),10,0,0,10,0,0,0,0,0.863,-1.3,1.6
ENSG00000211893,IGHG2,immunoglobulin heavy constant gamma 2 (G2m marker),10,-0.2,1.08,10,0,0,0,0,0.863,-1.6,1.3
ENSG00000005243,COPZ2,"coatomer protein complex, subunit zeta 2",10,0,0,10,0,0,0,0,0.863,-1.6,1.4
ENSG00000221963,APOL6,"apolipoprotein L, 6",10,0,0,10,0,0,0,0,0.863,-1.8,1.3
ENSG00000141622,RNF165,ring finger protein 165,10,0,0,10,0,0,0,0,0.863,-2,1.1
ENSG00000127515,OR7A10,"olfactory receptor, family 7, subfamily A, member 10",10,0.1,0.128,10,-0.3,0.241,0,0,0.863,-1.7,1.3
ENSG00000254413,CHKB-CPT1B,CHKB-CPT1B readthrough (NMD candidate),10,0,0,10,0.2,0.451,0,0,0.863,-1.4,1.6
ENSG00000211890,IGHA2,immunoglobulin heavy constant alpha 2 (A2m marker),10,0.1,0.0312,10,0,0,0,0,0.863,-1.7,1.4
ENSG00000204618,RNF39,ring finger protein 39,10,-0.1,0.124,10,0,0,0,0,0.863,-1.5,1.5
ENSG00000118231,CRYGD,"crystallin, gamma D",10,0,0,10,0,0,0,0,0.863,-2,1
ENSG00000033050,ABCF2,"ATP-binding cassette, sub-family F (GCN20), member 2",10,-0.1,0.186,10,0,0,0,0,0.863,-1.2,1.8
ENSG00000137500,CCDC90B,coiled-coil domain containing 90B,10,0,0,10,0,0,0,0,0.863,-1.6,1.5
ENSG00000180773,SLC36A4,"solute carrier family 36 (proton/amino acid symporter), member 4",10,0,0,10,-0.1,0.0248,0,0,0.863,-0.9,2
ENSG00000211936,IGHV4-4,immunoglobulin heavy variable 4-4,10,0,0,10,0,0,0,0,0.863,-1.2,1.9
ENSG00000189013,KIR2DL4,"killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 4",10,0,0,10,0,0,0,0,0.863,-1.7,1.3
ENSG00000145384,FABP2,"fatty acid binding protein 2, intestinal",10,0.2,0.901,10,-0.2,0.403,0,0,0.863,-1.8,1.1
ENSG00000241399,CD302,CD302 molecule,10,-0.4,1.04,10,0,0,0,0,0.863,-2,0.8
ENSG00000104870,FCGRT,"Fc fragment of IgG, receptor, transporter, alpha",10,0.3,1.2,10,0,0,0,0,0.863,-1.2,1.8
ENSG00000259164,RP11-463C8.4,N/A,5,-0.3,0.146,5,0,0,0,0,0.863,-2,1.4
ENSG00000167740,CYB5D2,cytochrome b5 domain containing 2,10,0.1,0.0559,10,0,0,0,0,0.863,-1.2,1.8
ENSG00000144847,IGSF11,"immunoglobulin superfamily, member 11",10,-0.6,0.125,10,0.1,0.154,0,0,0.863,-1.9,1
ENSG00000151092,NGLY1,N-glycanase 1,9,0.3,0.564,9,0,0,0,0,0.863,-1.2,1.8
ENSG00000184709,LRRC26,leucine rich repeat containing 26,10,0,0,10,-0.1,0.117,0,0,0.863,-2,1
ENSG00000175575,PAAF1,proteasomal ATPase-associated factor 1,10,0,0,10,0,0,0,0,0.863,-1.5,1.6
ENSG00000145868,FBXO38,F-box protein 38,10,-0.3,1.1,10,0,0,0,0,0.863,-1.7,1.2
ENSG00000122574,WIPF3,"WAS/WASL interacting protein family, member 3",10,0,0,10,-0.2,0.142,0,0,0.863,-1.6,1.4
ENSG00000258064,RP11-293I14.2,N/A,5,0,0,5,-0.3,0.417,0,0,0.863,-2,1.4
ENSG00000185897,FFAR3,free fatty acid receptor 3,8,-0.1,0.184,8,0,0,0,0,0.863,-1.6,1.5
ENSG00000213160,KLHL23,kelch-like family member 23,10,0,0,10,0.2,0.0892,0,0,0.863,-1.2,1.8
ENSG00000181752,OR8K5,"olfactory receptor, family 8, subfamily K, member 5",10,0.2,0.515,10,-0.1,0.343,0,0,0.863,-1,1.9
ENSG00000157828,RPS4Y2,"ribosomal protein S4, Y-linked 2",10,0.1,0.358,10,0,0,0,0,0.863,-1.3,1.6
ENSG00000146425,DYNLT1,"dynein, light chain, Tctex-type 1",10,0,0,10,0,0,0,0,0.863,-1.4,1.6
ENSG00000268421,AL355531.2,N/A,10,0.1,0.154,10,0,0,0,0,0.863,-1.2,1.8
ENSG00000059728,MXD1,MAX dimerization protein 1,10,0.1,0.0936,10,-0.4,1.9,0,0,0.863,-1.9,1
ENSG00000132561,MATN2,matrilin 2,10,0.1,0.101,10,0,0,0,0,0.863,-1.5,1.5
ENSG00000121039,RDH10,retinol dehydrogenase 10 (all-trans),10,0,0,10,0.1,0.442,0,0,0.863,-1.3,1.6
ENSG00000142634,EFHD2,"EF-hand domain family, member D2",10,0.2,0.186,10,0,0,0,0,0.863,-1.3,1.6
ENSG00000169093,ASMTL,acetylserotonin O-methyltransferase-like,10,0.1,0.325,10,0,0,0,0,0.863,-1.5,1.5
ENSG00000075886,TUBA3D,"tubulin, alpha 3d",10,0.1,0.0178,10,0,0,0,0,0.863,-1,1.9
ENSG00000211691,TRGJP,T cell receptor gamma joining P,3,0,0,3,0.2,0.101,0,0,0.863,-1.6,2
ENSG00000211770,TRBJ2-6,T cell receptor beta joining 2-6,9,0,0,9,0,0,0,0,0.863,-1.6,1.7
ENSG00000196576,PLXNB2,plexin B2,10,0,0,10,0,0,0,0,0.863,-1.6,1.5
ENSG00000170624,SGCD,"sarcoglycan, delta (35kDa dystrophin-associated glycoprotein)",10,0,0,10,0,0,0,0,0.863,-1.7,1.4
ENSG00000074696,PTPLAD1,protein tyrosine phosphatase-like A domain containing 1,10,0,0,10,0,0,0,0,0.863,-1.6,1.7
ENSG00000105379,ETFB,"electron-transfer-flavoprotein, beta polypeptide",10,0,0,10,-0.1,0.1,0,0,0.863,-1.2,1.9
ENSG00000154330,PGM5,phosphoglucomutase 5,10,0.1,0.574,10,-0.2,1.24,0,0,0.863,-1.5,1.3
ENSG00000151364,KCTD14,potassium channel tetramerization domain containing 14,9,0.2,0.372,9,0,0,0,0,0.863,-1.3,1.8
ENSG00000048028,USP28,ubiquitin specific peptidase 28,10,0,0,10,0.2,0.508,0,0,0.863,-1.2,1.6
ENSG00000258474,RP11-187E13.1,N/A,7,-0.1,0.171,7,0,0,0,0,0.863,-1.5,1.7
ENSG00000186235,AC016757.3,N/A,10,0,0,10,-0.1,0.13,0,0,0.863,-1.9,0.9
ENSG00000186283,TOR3A,"torsin family 3, member A",10,0.1,0.421,10,0,0,0,0,0.863,-1.4,1.5
ENSG00000127324,TSPAN8,tetraspanin 8,10,0,0,10,0,0,0,0,0.863,-1.8,1.3
ENSG00000138078,PREPL,prolyl endopeptidase-like,10,0,0,10,0,0,0,0,0.863,-1.7,1.4
ENSG00000109323,MANBA,"mannosidase, beta A, lysosomal",10,-0.2,0.777,10,0.2,0.56,0,0,0.863,-1.3,1.6
ENSG00000168079,SCARA5,"scavenger receptor class A, member 5",10,0,0,10,0.1,0.411,0,0,0.863,-1.3,1.7
ENSG00000072071,LPHN1,latrophilin 1,10,0.4,0.0845,10,0,0,0,0,0.863,-1.2,1.8
ENSG00000174567,GOLT1A,golgi transport 1A,10,-0.1,0.122,10,0.1,0.156,0,0,0.863,-1.8,1.1
ENSG00000102683,SGCG,"sarcoglycan, gamma (35kDa dystrophin-associated glycoprotein)",10,0.3,1.24,10,-0.1,0.0496,0,0,0.863,-1.1,1.8
ENSG00000110013,SIAE,sialic acid acetylesterase,10,-0.2,0.088,10,0.1,0.184,0,0,0.863,-1.6,1.4
ENSG00000130309,COLGALT1,collagen beta(1-O)galactosyltransferase 1,10,0,0,10,0,0,0,0,0.863,-1.5,1.5
ENSG00000162600,OMA1,OMA1 zinc metallopeptidase,10,0.2,0.503,10,-0.1,0.553,0,0,0.863,-1.5,1.4
ENSG00000135678,CPM,carboxypeptidase M,10,0,0,10,0,0,0,0,0.863,-2,0.9
ENSG00000135406,PRPH,peripherin,10,0,0,10,-0.2,1.1,0,0,0.863,-1.8,1.1
ENSG00000114023,FAM162A,"family with sequence similarity 162, member A",10,0.5,1.9,10,-0.4,1.05,0,0,0.863,-1.4,1.6
ENSG00000253291,TRBV7-7,T cell receptor beta variable 7-7,10,0,0,10,0,0,0,0,0.863,-1.6,1.4
ENSG00000097021,ACOT7,acyl-CoA thioesterase 7,10,0,0,10,0,0,0,0,0.863,-1.5,1.6
ENSG00000268080,AC016885.1,N/A,9,0,0,10,0,0,0,0,0.863,-1.1,2
ENSG00000161594,KLHL10,kelch-like family member 10,10,-0.6,0.0597,10,0.3,0.955,0,0,0.863,-1.6,1.5
ENSG00000103264,FBXO31,F-box protein 31,10,0,0,10,0.2,0.662,0,0,0.863,-1.3,1.7
ENSG00000120925,RNF170,ring finger protein 170,10,0.1,0.0549,10,-0.1,0.82,0,0,0.863,-1.1,1.8
ENSG00000004139,SARM1,sterile alpha and TIR motif containing 1,10,0.1,0.171,10,0.9,0.923,0,0,0.863,-0.8,2
ENSG00000262543,RP3-422G23.4,N/A,10,0,0,10,0,0,0,0,0.863,-1.7,1.4
ENSG00000075391,RASAL2,RAS protein activator like 2,10,0.2,0.0589,10,0,0,0,0,0.863,-1.3,1.6
ENSG00000151806,GUF1,GUF1 GTPase homolog (S. cerevisiae),10,0,0,10,0.1,0.308,0,0,0.863,-1.3,1.7
ENSG00000067221,STOML1,stomatin (EPB72)-like 1,10,0,0,10,0,0,0,0,0.863,-1.4,1.6
ENSG00000249109,RP11-1026M7.2,N/A,10,0,0,10,0,0,0,0,0.863,-1.4,1.6
ENSG00000019995,ZRANB1,"zinc finger, RAN-binding domain containing 1",10,-0.1,0.0955,10,0.1,0.112,0,0,0.863,-1.6,1.4
ENSG00000104299,INTS9,integrator complex subunit 9,10,0,0,9,0.8,0.683,0,0,0.863,-1,2
ENSG00000139797,RNF113B,ring finger protein 113B,10,0,0,10,-0.1,0.324,0,0,0.863,-1.4,1.6
ENSG00000154162,CDH12,"cadherin 12, type 2 (N-cadherin 2)",10,0.2,0.203,10,-0.1,0.198,0,0,0.863,-1.5,1.5
ENSG00000147799,ARHGAP39,Rho GTPase activating protein 39,10,0.4,0.298,10,0,0,0,0,0.863,-0.9,2
ENSG00000211836,TRAJ54,T cell receptor alpha joining 54,6,0.1,0.236,6,0,0,0,0,0.863,-1.8,1.5
ENSG00000093144,ECHDC1,enoyl CoA hydratase domain containing 1,10,0,0,10,-0.1,0.36,0,0,0.863,-1.7,1.3
ENSG00000153303,FRMD1,FERM domain containing 1,10,-0.1,0.249,10,0,0,0,0,0.863,-1.6,1.5
ENSG00000268882,AL360181.1,N/A,10,0,0,10,0,0,0,0,0.863,-2,0.9
ENSG00000197653,DNAH10,"dynein, axonemal, heavy chain 10",10,0,0,10,0,0,0,0,0.863,-1.7,1.4
ENSG00000129873,CDY2B,"chromodomain protein, Y-linked, 2B",1,0,0,1,0,0,0,0,0.863,-1.9,1.9
ENSG00000139624,CERS5,ceramide synthase 5,10,-0.1,0.459,10,0,0,0,0,0.863,-1,2
ENSG00000109189,USP46,ubiquitin specific peptidase 46,10,0.1,0.299,10,-0.1,0.0661,0,0,0.863,-1.5,1.5
ENSG00000265629,AC011897.1,N/A,10,0,0,10,0,0,0,0,0.863,-1.6,1.6
ENSG00000108474,PIGL,"phosphatidylinositol glycan anchor biosynthesis, class L",10,0,0,10,0,0,0,0,0.863,-1.6,1.4
ENSG00000249428,RP11-503N18.3,N/A,10,0,0,10,-0.2,0.607,0,0,0.863,-1.8,1.1
ENSG00000211892,IGHG4,immunoglobulin heavy constant gamma 4 (G4m marker),10,0,0,10,0,0,0,0,0.863,-1.7,1.4
ENSG00000021461,CYP3A43,"cytochrome P450, family 3, subfamily A, polypeptide 43",10,0,0,10,0,0,0,0,0.863,-1.7,1.4
ENSG00000253409,TRBV7-4,T cell receptor beta variable 7-4 (gene/pseudogene),10,0.2,0.295,10,-0.1,0.487,0,0,0.863,-1.4,1.5
ENSG00000258053,CTD-2021H9.3,N/A,10,0,0,9,0,0,0,0,0.863,-1.9,1.1
ENSG00000117262,GPR89A,G protein-coupled receptor 89A,4,0.4,0.297,4,-0.2,0.505,0,0,0.863,-1.7,1.8
ENSG00000139547,RDH16,retinol dehydrogenase 16 (all-trans),10,0,0,10,0,0,0,0,0.863,-1.7,1.5
ENSG00000141524,TMC6,transmembrane channel-like 6,10,0.1,0.145,10,-0.1,0.114,0,0,0.863,-1.4,1.4
ENSG00000113732,ATP6V0E1,"ATPase, H+ transporting, lysosomal 9kDa, V0 subunit e1",10,0.1,0.403,10,-0.1,0.578,0,0,0.863,-1.2,1.8
ENSG00000125375,ATP5S,"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit s (factor B)",10,0,0,10,0,0,0,0,0.863,-1.3,1.7
ENSG00000235531,RP11-383H13.1,N/A,10,0,0,10,0,0,0,0,0.863,-1.7,1.5
ENSG00000236981,OR10G9,"olfactory receptor, family 10, subfamily G, member 9",10,0,0,10,-0.1,0.11,0,0,0.863,-1.6,1.4
ENSG00000169871,TRIM56,tripartite motif containing 56,10,0,0,10,0,0,0,0,0.863,-1.6,1.5
ENSG00000121351,IAPP,islet amyloid polypeptide,10,0,0,10,0,0,0,0,0.863,-1.5,1.4
ENSG00000236398,TAS2R39,"taste receptor, type 2, member 39",10,-0.1,0.157,10,0.1,0.275,0,0,0.863,-1.1,1.7
ENSG00000174469,CNTNAP2,contactin associated protein-like 2,10,0,0,10,0.1,0.334,0,0,0.863,-1.1,1.8
ENSG00000211905,IGHJ1,immunoglobulin heavy joining 1,6,0,0,6,-0.1,0.156,0,0,0.863,-1.9,1.5
ENSG00000141084,RANBP10,RAN binding protein 10,10,-0.1,0.0137,10,0,0,0,0,0.863,-1.5,1.5
ENSG00000174500,GCSAM,"germinal center-associated, signaling and motility",10,0,0,10,0.1,0.214,0,0,0.863,-1.5,1.5
ENSG00000167360,OR51Q1,"olfactory receptor, family 51, subfamily Q, member 1",9,0.4,1.87,9,-0.1,0.0221,0,0,0.863,-0.9,1.9
ENSG00000198000,NOL8,nucleolar protein 8,10,0.1,0.0545,10,0,0,0,0,0.863,-1.7,1.3
ENSG00000214013,GANC,"glucosidase, alpha; neutral C",10,0.4,0.91,10,0,0,0,0,0.863,-0.8,1.9
ENSG00000255468,RP11-867G23.8,N/A,10,-0.8,0.399,10,0,0,0,0,0.863,-2,1.3
ENSG00000176381,PRR18,proline rich 18,10,0,0,10,-0.5,0.434,0,0,0.863,-1.9,1
ENSG00000068615,REEP1,receptor accessory protein 1,10,0.1,0.345,10,0,0,0,0,0.863,-1.4,1.5
ENSG00000268424,AC008948.1,N/A,10,-0.2,0.657,10,0,0,0,0,0.863,-1.3,1.5
ENSG00000085449,WDFY1,WD repeat and FYVE domain containing 1,10,0,0,10,0,0,0,0,0.863,-1.6,1.5
ENSG00000110435,PDHX,"pyruvate dehydrogenase complex, component X",10,0,0,10,0,0,0,0,0.863,-1.4,1.7
ENSG00000222012,AC005481.5,N/A,10,0.1,0.052,10,0,0,0,0,0.863,-1.6,1.4
ENSG00000224132,AC112715.2,N/A,6,-0.3,0.186,6,0,0,0,0,0.863,-2,1.4
ENSG00000204850,AC011484.1,N/A,10,0,0,10,0,0,0,0,0.863,-1.6,1.5
ENSG00000133401,PDZD2,PDZ domain containing 2,10,-0.3,2.04,10,0.7,1.13,0,0,0.863,-1,1.9
ENSG00000264116,RP11-321M21.3,N/A,10,0,0,10,-0.1,0.0671,0,0,0.863,-1.7,1.3
ENSG00000149257,SERPINH1,"serpin peptidase inhibitor, clade H (heat shock protein 47), member 1, (collagen binding protein 1)",10,0,0,10,0,0,0,0,0.863,-1.7,1.4
ENSG00000229387,AC103801.2,N/A,5,0,0,5,-0.1,0.139,0,0,0.863,-1.9,1.6
ENSG00000108639,SYNGR2,synaptogyrin 2,10,0,0,10,0.3,0.571,0,0,0.863,-0.9,1.9
ENSG00000154309,DISP1,dispatched homolog 1 (Drosophila),10,0.1,0.449,10,-0.1,0.514,0,0,0.863,-1.4,1.5
ENSG00000140873,ADAMTS18,"ADAM metallopeptidase with thrombospondin type 1 motif, 18",10,0,0,10,0,0,0,0,0.863,-1.5,1.5
ENSG00000267970,AC004899.1,N/A,10,0,0,10,0,0,0,0,0.863,-1.4,1.7
ENSG00000151651,ADAM8,ADAM metallopeptidase domain 8,10,0.2,0.0784,10,0,0,0,0,0.863,-1.4,1.6
ENSG00000268744,CTD-3105H18.14,N/A,8,0,0,8,-0.3,0.734,0,0,0.863,-2,1.1
ENSG00000229200,TRBV7-8,T cell receptor beta variable 7-8,10,-0.1,0.0147,10,0,0,0,0,0.863,-1.7,1.3
ENSG00000257207,LIMS3,LIM and senescent cell antigen-like domains 3,1,0,0,1,0,0,0,0,0.863,-2,1.8
ENSG00000172404,DNAJB7,"DnaJ (Hsp40) homolog, subfamily B, member 7",10,0,0,10,-0.6,0.137,0,0,0.863,-2,0.8
ENSG00000271786,RP11-139J15.7,N/A,3,0,0,3,0,0,0,0,0.863,-1.8,1.8
ENSG00000136874,STX17,syntaxin 17,10,-0.1,0.334,10,0,0,0,0,0.863,-1.8,1.1
ENSG00000234438,KBTBD13,kelch repeat and BTB (POZ) domain containing 13,10,0,0,10,0,0,0,0,0.863,-1.7,1.4
ENSG00000214978,RP11-477N12.3,N/A,10,0,0,10,0.1,0.0835,0,0,0.863,-1.5,1.5
