	HCC38-2	HCC1806-1	MDA-MD-453-2	MDA-MB-231-1	MCF7-2	ZR-75-2	MCF7-1	ZR-75-1	MDA-MB-231-2	MDA-MD-453-1	HCC38-1	HCC1806-2
TRAF3IP1	0.008642956	0.013322231473771857	0.019332161687170474	0.030651341	0.027129233804669518	0.010419414402532313	0.016071850626329473	0.011486708237610764	0.026823387582881254	0.022085368443406243	0.008485563	0.025573371219809213
ASB1	0.004245283	0.003490401	0.2727272727272727	0.048909339	0.003898635	0.003593429	0.001956947	0.024390243902439025	0.029558405	0.005464481	0.012366498032602586	0.002766252
NDUFA10	0.006416643	0.005027342	0.006754707	0.005898462	0.007579913	0.003383919	0.006709912	0.004515805	0.006346917	0.006295908	0.006267666	0.007777904
MYEOV2	0.006054866	0.006978723	0.011699838622915546	0.009709624	0.007012574	0.006740602	0.007668474	0.006321672	0.009158006	0.008167128	0.008514125	0.008855412
GPC1	0.002995572	0.008548835	0.00123533	0.007984032	0.018459579885423297	0.00635312	0.00397667	0.009552177	0.002899315	0.004081633	0.001741318	0.008177319
DUSP28	0.004371304		0.003091668	0.057971014492753624	0.004158004	0.001367989	0.001760563	0.002266546	0.005717916	0.012307692307692308	0.005535055	0.002375297
RNPEPL1	0.007685881	0.012352941176470587	0.009559338	0.002568713	0.010361446	0.005494505	0.004203447	0.002282454	0.014499532273152479	0.006264425	0.003934274	0.002894356
CAPN10	0.003058104	0.004098361	0.033472803	0.024875621890547265	0.002	0.03481332	0.005050505	0.001687764	0.013114754098360656	0.004329004	0.002525253	0.006430868
KIF1A	0.004926108				0.003072871	0.006907137	0.000888889	0.004581625			0.000907441	
MTERF4	0.035546416	0.032670454545454544	0.059240506	0.060188542	0.044793981877243975	0.022609977881543376	0.032811957	0.019828291	0.066740088	0.053654117	0.035764772	0.042401143401619816
PPP1R7	0.003201281	0.006299213	0.002143163	0.004828326	0.007562434	0.000736784	0.002769316	0.006015038	0.003960396	0.003717472	0.0029036	0.002110818
HDLBP	0.004357341	0.008037462	0.007758424	0.009153017	0.006720407	0.00712475	0.006083358	0.004054023	0.009168865	0.013034749034749035	0.005577407	0.006708173
SEPT2	0.005967266	0.009761895	0.008979057	0.014106077704336611	0.009837665	0.006266914	0.004953806	0.003848796	0.012765099376649337	0.00731181	0.006322126	0.008511893
FARP2	0.001512859	1	0.001992032	0.013029315960912053	0.002056203		0.001152074	0.000745156	1	1	0.007865169	1
STK25	0.00432809	0.008881488	0.009815187	0.017325524646168863	0.008272626	0.001926086	0.005803674	0.003177576	0.014982356684213572	0.005215057	0.00667237	0.011774150388011774
THAP4	0.005696327	0.005653475	0.013374408295138628	0.017681426814268143	0.009992862	0.008695652	0.008907933	0.00241213	0.010447190724933112	0.022918807810894143	0.005409439	0.013557323902151489
DTYMK	0.00457691	0.009693477	0.006649616	0.013986235767974375	0.007311638	0.004195474	0.009125669	0.002842561	0.010916571214848406	0.007547598	0.00742922	0.009651562
ING5	0.005919106	0.005181347	0.034321373	0.019308125502815767	0.025671406003159557	0.005621926	0.009656925	0.011281457911483946	0.014781491002570694	0.003311258	0.013914656771799629	0.003276003
AC093642.5	0.017118777982617857	0.009109312	0.029098243	0.046218487394957986	0.026571165	0.007196358	0.009203681	0.013789581205311542	0.033402922755741124	0.033184244697734816	0.018249215854006275	0.017592592592592594
AC134873.1	0.010471204188481676		0.001650165		0.007751938	1		0.021136063408190225	0.002518892	0.001312336	0.002183406	0.007575758
TRNT1	0.004352763	0.002518892	0.018453427	0.031189083820662766	0.007079242	0.000763942	0.008233059	0.00122549	0.011428571428571429	0.019966722129783693	0.011299435028248588	0.004608295
CRBN	0.012859884836852208	0.003324468	0.011725293132328308	0.009526736	0.015006706908115359	0.007612328	0.012594865170353626	0.002707437	0.000463392	0.000628141	0.008824709	0.011360767482958849
RP11-97C16.1	0.014925373134328358				0.004065041		0.002710027	0.006345178	0.073820396	1	0.004743833	0.003816794
SUMF1	0.004351501	0.006417349	0.011341750481489407	0.012761276	0.005338078	0.006561906	0.005950264	0.005068188	0.00864524	0.011770308885562662	0.005150725	0.004705882
SETMAR	0.013333333333333334	0.00286944	0.00220022	0.02388535	0.049432975	0.016389953171562367	0.014337641357027463	0.016393443	0.011799410029498525	0.007131537	0.025353486104339348	0.001764291
ITPR1	0.000471921	0.008403361	0.020966699947142772	0.057471264	0.007977208	0.000209996	0.001410437	0.004203286	0.034833091	0.014354498	0.000826446	0.005540166
BHLHE40	0.004968062	0.006024096	0.008178439	0.012888107791446984	0.00148368	0.00265252	0.00533049	0.000590667	0.036086608	0.000868056	0.002898551	0.002724796
ARL8B	0.010637374088225078	0.015389800044933722	0.025104135673906576	0.022800932506965372	0.011864266157803036	0.017038321276977342	0.007546855	0.006983136	0.016764058	0.017282049	0.009162811	0.014049286
RAD18	0.015151515151515152	0.012006861063464836	0.064129669	0.029642248722316866	0.008012327	0.001175088	0.005076142	0.000507357	0.030144404332129966	0.018960674157303372	0.011617400283980896	0.021420866081060256
RP11-58B17.1	0.021630615640599003		0.001459854	0.002024291	0.019056261343012703		0.021551724137931036	0.004098361	0.023648649	0.001085776	0.015006002400960384	
THUMPD3	0.024303328	0.00795756	0.023994094	0.012686156	0.025018395879323033	0.001050236	0.004532344	0.025857449088960344	0.018727915	0.006823351	0.021629036	0.01394255
SETD5	0.049086758	0.031993437	0.076305221	0.045698925	0.000796178	0.011269722013523666	0.002624672	0.003322259	0.042898550724637684	0.022660098522167486	0.010770505385252692	0.008032129
BRPF1	0.029032784211384766	0.031206764027671023	0.062657215	0.058757345	0.052240739141697606	0.055012040939193256	0.035339728614742286	0.030436523828594315	0.059479554	0.068616907	0.033168221	0.028576748
OGG1	0.012013105205678923	0.008972268	0.007412399	0.039972433	0.025610833	0.000859845	0.009345794	0.004148689	0.032362459546925564	0.032993692	0.013741833746339265	0.02427286
CAMK1	0.00066313			0.006710002	0.001269036	0.00166113	0.003012048	0.002123142	0.005602241	0.00304878	0.001061571	0.044642857142857144
TADA3	0.002365931	0.006094183	0.005622692	0.004385965	0.007713538	0.001044464	0.005494977	0.001992032	0.008597285	0.002883594	0.007988071	0.00304414
ARPC4	0.004520823	0.008474576	0.005309967	0.007998084	0.007763197	0.00437966	0.00615659	0.006873679	0.008724053	0.006588046	0.004469066	0.006071886
RPUSD3	0.005383369	0.005999505	0.009794454	0.013474542561654734	0.013971675170473511	0.002839649	0.009215602	0.004659725	0.011445783	0.022060787	0.007199649	0.011993237855251826
JAGN1	0.019245556605224423	0.023793838403410192	0.036082793	0.041976050474269284	0.034365221	0.017141621153950144	0.028291865833231195	0.020608993748739667	0.040652287	0.049069479	0.015308802561472847	0.027902644
CRELD1	0.000757576	0.000716332	0.002212389	0.002309469	0.016353725	0.001101726	0.001968504	0.001943635	0.003521127	0.001342282	0.002406739	0.00621118
AC018809.6	0.000726216	0.002240143	0.023255813953488372	0.003361345			0.001926782		0.00140056	0.001581028	0.000529942	0.008391881
EMC3	0.00808296	0.011078205550071295	0.010714155117563169	0.015408526944824075	0.009926586	0.007961598	0.009994497	0.007434641	0.018317414627763966	0.01290299	0.009636253	0.008292201
AC034193.5	0.019578115	0.040722495894909685	0.044533600802407224	0.028976277662792548	0.039107505	0.039514867	0.013445978	0.027239263803680983	0.026700251889168764	0.046752432	0.023310387984981227	0.031960227
CIDECP	0.004748543	0.005555556	0.006756757	0.021395655036208033	0.022508038585209004	0.007449344	0.007418977	0.00148075	0.005574136	0.004789782	0.014836223506743738	0.003252033
FANCD2	0.009796732	0.010430455	0.009960548	0.025545411684025545	0.017330474	0.009130414	0.009668961	0.004708425	0.022573240052470484	0.006004754	0.014697389697389698	0.011235181
BRK1	0.004512358	0.005108664	0.007478243	0.008017639	0.007519426	0.002162478	0.006161208	0.003854997	0.009594565	0.006239211	0.005185287	0.006922294
VHL	0.020863988755408167	0.031908302	0.039307129	0.051906677	0.038029615	0.024922932232614034	0.025467784882351876	0.026468892	0.051367704525400223	0.035295501784383704	0.025152347	0.037506312
TATDN2	0.010459964372173754	0.015497613	0.011920584814753282	0.017514371197095504	0.014560044003688544	0.011037030363095774	0.010910859192170927	0.012371549466048761	0.016743814	0.019189007778260353	0.011300180275249528	0.016192615828070026
GHRLOS	0.013626834381551363	0.030444965	0.003194888	0.019211324570273004	0.008928571	0.001610306	0.002724796	0.007968127	0.00462963	0.002004008	0.020931449502878074	0.005494505
SEC13	0.007330451	0.007841549	0.016715684	0.012927650517280483	0.012052608699358161	0.00920209	0.009308522	0.005442547	0.011341401550837018	0.009653349	0.008808517	0.008816146
HRH1	0.026992615227909345	0.018987342	0.061728395	0.057095765362184095	0.034210526315789476	0.013636363636363636	0.023419204	0.031331592689295036	0.054971354	0.055555556	0.028269584098880907	0.025211566
ATG7	0.009350649	0.017781541066892465	0.023465703971119134	0.027514659	0.053288926	0.000954654	0.021301775147928994	0.047828823	0.01783591	0.001246883	0.006704305	0.014898255813953489
VGLL4	0.018673276	0.029903699949315764	0.039013085	0.043245133	0.03726049	0.015722525	0.027619709	0.021184834123222748	0.053025316	0.032214199	0.019700417	0.029128163921253516
TAMM41	0.006194348	0.014977973568281937	0.016662459	0.029219006007646094	0.013857172514012871	0.002192982	0.011512222853894258	0.00935293	0.017874121	0.002944233	0.004023866	0.008643042
PPARG	1	0.027537551		0.018938717169912453	0.032415593	0.000617665	0.016714422158548233	0.00097371	0.022705771		0.001519757	0.032400589
AC091492.2	0.003581021	0.006415397	0.017304189435336976	0.016171856142891624	0.005363237	0.006202805	0.004714202	0.001100715	0.020876826722338204	0.001164144	0.009306515	0.019027484143763214
TSEN2	0.012199921290830381	0.013768115942028985	0.002380952	0.063586098	0.020934579439252338	0.001968504	0.008196721	1	0.031593407	0.002207506	0.003808073	0.053562653562653564
MKRN2	0.022259136212624583	0.016228748	0.06254599	0.022848439	0.037466161	0.002314815	0.030909729539866527	0.014254082479933573	0.03867773	0.033643522	0.016390041493775934	0.03535071
RF00017	1		0.005681818	1	1							
RAF1	0.006521739	0.012893982808022923	0.080152672	0.062124956	0.040262172284644196	0.037037037037037035	0.032948929159802305	0.024142313	0.060418280402788536	0.001371742	0.031794095	0.018814675
TMEM40	0.001336898	0.007220217			0.008440999	0.000418936	0.006661442	0.001908397		0.003521127	0.005263158	0.005347594
RPL32	0.005848413	0.00561947	0.008269312	0.007683019	0.006485822	0.00664306	0.005307973	0.00461018	0.007577384	0.006731623	0.006997261	0.007038328
SNORA7A	0.001371742		0.00862069		0.004761905		0.066666667				0.010301109350237718	
CHCHD4	0.012843565373747753	0.025235244	0.034784754	0.036319727	0.031952114	0.013007456503728252	0.019951923076923075	0.014667656888228742	0.033537935834968044	0.025921506	0.015202138	0.019377292822876493
TMEM43	0.008677599	0.010219895287958115	0.025648374	0.016401610267447887	0.021539794016305472	0.012743926722421346	0.012710994291346667	0.014897227984159909	0.016668513798071594	0.022312119442822586	0.009493174	0.013004531562862262
XPC	0.010944910616563297	0.026448852586542202	0.048835125	0.034937084	0.035552707	0.013841444	0.022438154250575035	0.020630964	0.038916362072672545	0.056434330033676906	0.013282001924927815	0.015213575190169689
LSM3	0.008558212	0.008049377	0.008430338	0.010590708203082893	0.008183294	0.00638363	0.007325608	0.006297509	0.009452581	0.011101232669341855	0.006353067	0.008501567
CCDC174	0.02443281	0.042429284525790346	0.083022388	0.053789731	0.032375556	0.051869723	0.029867256637168143	0.033285094	0.041208791	0.020467836	0.042713568	0.013198757763975156
AC090937.2	0.009174443	0.014675627485941572	0.015132198880328141	0.017434620174346202	0.014997446932671967	0.009418351	0.009839128	0.008190172	0.019700575353194565	0.012225472645504956	0.011674398987768874	0.010080886161692632
MRPS25	0.000510465	0.00086881	0.01627385	0.010214504596527068	0.005834549	0.000893815	0.007580776	0.00309119	0.008141762	0.009780534	0.003546998	0.002531646
RBSN	0.011240908089045624	0.012700165654334622	0.015672616	0.039927404718693285	0.042105263157894736	0.015384615384615385	0.013919016630513377	0.013239437	0.041116319	0.038773946	0.027801724137931035	0.02995428
CAPN7	0.011442542787286063	0.023836549	0.027419354838709678	0.026149470690472427	0.026657868690201255	0.008223328	0.013379922	0.008481928	0.025480367585630742	0.024870769530869013	0.014756517461878997	0.019382627422828428
SH3BP5	0.010122245581250487	0.018544767304512166	0.033045622688039455	0.029046516522837296	0.022019440587185083	0.019075251558738193	0.016122328440487388	0.020102172197532915	0.026697178	0.025172644	0.013155073	0.020083736752584062
METTL6	0.001221001		0.003003003	0.001278772	0.019787287	0.001935484	0.017683466	0.003383654	0.004524887	0.001485884	0.010660349422564407	0.002132196
HACL1	0.009321046	0.000623053	0.002848297	0.029759478189971465	0.015788327526132403	0.003344482	0.012496779	0.003843844	0.012812434362528881	0.003366488	0.012831937266084477	0.02079355
ANKRD28	0.018811376099987245	0.017521902377972465	0.005050505	0.031778963	0.028985507246376812	0.002621723	0.012781701984527414	0.008488964	0.0326319	0.020853081	0.017228338515841667	0.037300177619893425
RN7SL4P	0.002503294	0.008531817	0.006786394	0.010378510378510378	0.004899636	0.002799606	0.006039822	0.005427688	0.004652028	0.00449667	0.006658212	0.004747211
DPH3	0.009786354	0.007959479	0.028630180322682695	0.020538810349426513	0.016356966744843347	0.021934758155230598	0.020074283692960736	0.015692586258927672	0.024406332453825858	0.029400535	0.015355086372360844	0.016374652038644178
OXNAD1	0.012820513	0.009775733	0.018438401318500205	0.033722782793414764	0.011772339636633296	0.004047047	0.011267605633802818	0.003379304	0.015513806	0.012627109174209408	0.009682997	0.009941208
RFTN1	0.001101322	0.019121813031161474	0.000946074	0.009137245	0.001515152		0.001388889		0.012889813	0.003690037	0.000908265	0.007571802
TBC1D5	0.003215434	0.008973439	0.011649848223808351	0.010612007559238261	0.008351508	0.009347943	0.009484843	0.006649689	0.009365007	0.010602534	0.003304078	0.007477346
RAB5A	0.014664459738072422	0.018791182	0.031242937853107344	0.027829699	0.027405121	0.013766993632765444	0.015795904	0.010404120646798042	0.026624989534202226	0.018691588785046728	0.010891130904639284	0.018412626
KAT2B	0.002544529		0.001104972	0.004587156	0.001065341	0.001321877		0.002873563	0.005390836	0.002816901	0.005714286	1
SGO1	0.02409021	0.040422268	0.047258136424431565	0.055644568	0.049736769	0.022455310976510563	0.019302404	0.029547049	0.067405808	0.060475483	0.024147227757589967	0.035334237232425326
AC121253.1	0.008482111	0.009695044	0.012797833716811664	0.014810875993120741	0.011532587351556899	0.012871289370769673	0.00801207	0.008825532	0.013610932770797028	0.013766331414185361	0.008115254	0.009850613
UBE2E2	0.005657093	0.005654281	0.001246883	0.013714285714285714	0.009095043	0.00150263	0.000402253	0.001285347	0.014903129657228018	0.013958125623130608	0.001176817	0.010400416016640665
UBE2E1	0.008561739	0.007181818	0.008714374	0.009304253	0.008493487	0.007964134	0.007126413	0.003259259	0.009485365	0.005949129	0.007964977	0.007822686
NKIRAS1	0.012623985572587917	0.006422018	0.001379945	0.018627607068938068	0.007789679	0.00104712	0.00669145	0.003053435	0.03179579	0.001779993	0.009708738	0.010329131652661064
RPL15	0.00860721	0.00761369	0.011644734778732117	0.008448949	0.008364236	0.006768691	0.007405113	0.007550208	0.008586938	0.010873869534970835	0.008813107	0.008670133
NR1D2	0.023689493642650012	0.029995292218710067	0.039598589639273124	0.045050194705441034	0.041009147	0.034185418	0.020796407893182087	0.027618928	0.043973598	0.05052445	0.023126681550174596	0.035805538
TOP2B	0.003605228	0.004869226	0.006452038	0.010851183765501692	0.004743424	0.004702774	0.005434342	0.003644884	0.012369066191219077	0.005870412	0.008405043	0.00642972
NGLY1	0.012223515715948778	0.018817799424396722	0.014996342355523043	0.013513513513513514	0.009829695	0.000314465	0.016038492	0.00547969	0.008693689	0.023282403076603262	0.008899928	0.012205111402359109
